Test Text,True Label,Top 5 Similar Label 0,Top 5 Similar Label 1
<username> <username> Pak Tito sj lempar anduk padahal janji ungkap kss Novel B . Sy mah cuma takut tuk para\'pelaku bhw di dunia nyata boleh selamat . Tolong ingat ada Hakim Yang Maha Adil pemilik kerajaan langit dan bumi .,0,"Kereeenn 💪 Tuntaskan kasus Novel Baswedan Pak Kapolri 👊 <hashtag> <link>
<username> <username> Jangan Cuman Teriak Ya Pak <username> Tapi Aksi Nyata Untuk Basmi Radikal ... Itu Yg Saya Tunggu ! Selamat Bertugas GBU . <hashtag>
Kami bangga berjuang bersamamu Bapak . Inilah kisah yg bs kami ceritakan kpd Anak Cucu kami .Tentang kebenaran melawan Kecurangan . <username>
Dan narasinya skarang adalah Ingin mengadu domba <username> Dengan <username> Semua kampret sama² mengatakn TNI lebih Manusiawi daripada Polisi Eh Kampret Aparat Negara Emang Manusiawi smua Elu² aja Yang mirip Dajjal Brmata satu Mirip sama <username> <hashtag>
<username> <username> Mangkane nak ngomong ojo asal mangap nil konfirmasi dl bener gak A1 info ini soal gaji pak Prabowo .. jubir anyar maklum lah
Karena 02 ada harapan lebih baik dari pada dengan sang pembuat janji yang lupa janjinya Rocky Gerung Ungkap Alasan Sering Isi Acara Prabowo Dibanding Jokowi
Bukan baca komik kan pak?... yg kaya pak <username> koq masih ada aja yg meragukan kecerdasan beliau . <link>","<username> partai allah ? ... ... . apik dicontoh ... ngamin ngamin ... msh mo ngotot anda ...
<username> Partai Allah ?....... Patut dicontoh... Ngamin ngamin... msh mo ngotot anda...
<username> Banyak istigfar dan minta ampun pak atas dosa2 bapak yang lom menempati janji bapak terhadap rakyat
kalau Ane bilang sbenernya Monas bukan lagi Cagar Budaya Monas sudah jdi Cagar Keimanan sejak laskar 212 ane sering pakai bwat gelar acara Reunian kalau sampai dibatalken ane akan bentuk FPFE (Front Pembela Formula E) dmi mndukung Gubernur jinjingan laskar! <hashtag>
kamaren mngatakan antek aseng skarang malah heppy2 sama orang asing plinpan bgt sihh ommm g malu apa dgn perkataan sendiri ....
<username> Terlalu cinta dgn om Anies melanggar hukum pun dilakukan :(
Pantas saja kubu 02 tidak pernah habis dengan berita-berita kebohongannya . Ternyata memiliki tempat produksinya sendiri untuk menyebarkan kebohongan ."
2 orang bodoh berdebat di tepi sungai yang keruh tentang apa yang ada di dalamnya . Yang bijak akan menunggu sampai airnya jernih .,0,"Makanya jangan sok jago waktu bicara nantang Bannser wah ... Jagoan betul begitu ditangkap melempem kaya krupuk kena air dasar Sontoloyo..... <link>
kalo udah merasa pintar apapun yg orang lain katakan ternyata bersebrangan pasti di anggap bodo ... Dukung <hashtag>
Ingatlah selalu hal yang membedakan seorang yang mulia dan seorang yang bodoh : Orang Bijak selalu menyalahkan dirinya orang bodoh akan menyalahkan orang lain .
Sebuah pembelaan cantik yang menjelaskan pada kita bahwa masalah mereka bukan diskotik dan sebagainya itu -- artinya bukan soal iman syariah agama dan segala jargon sejenis -- tapi soal siapa yang bikin keputusan . Jelasnya ini soal politik bung ! <link>
<username> <username> Biasanya orang pinter itu suka minter-minterin . Atau jangan-jangan lagi belajar cara mempengaruhi orang saat debat dgn cara membuyarkan lawan bicara dgn tdk memberi kesempatan lawan berbicara .
Debat saling nge bandingin beban hidup lebih Beratan mana ekwkekkeke kadang kalau org tolol debat kadang suka Seru aja yang bgini segala di bandingin gak sekalian Umbar aib u berdua wkwkwkkwkwkwkww
Tak tahu malu ditegur dengan cara halus masih saja punya akal bulus !","Alhamdulillaaaaaah air berkah kalau banjir begini anies tidak akan nongol kalau sudah habis baru muncul lalu pengikut sampahnya teriak solusi anies
Katanya Pemuka Agama mana Tawadhu? Ngeles tidak ada rasa penyesalan urat malu ??? (sangat disayangkan??) <hashtag> <hashtag>
Jangan coba melawan alam dengan kekuatan kata kata dan toa Kamu akan semakin dipermalukan bapak Anies . <hashtag>
Josss bin mantul .. janji bapak Anies Baswedan menyediakan kolam untuk warga ibu kota Jakarta sudah terBUKTI .????
Banjir telah tiba .. Banjir telag tiba .. hore .. hore Apa airnya masih antri masuk ke tanah bapak Anies? <hashtag> <hashtag>
<username> ga perlu Bacot lagi sekarang, rekornya sebagai gubernur pengundang banjir sudah ga bisa dipecahkan oleh orang lain. Gitu ya <username> kira2 kehebatan sohibmu itu JempolanSimbol tepuk tangan <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
Sebenarnya kalau dipikir ulang Anies itu baik loh Mencoba menepati janji kampanye . tidak akan ada penggusuran . Tidak menggusur = tidak normalisasi . Ya begini hasilnya .. banjirrrr guyss .. Pimpinan DPR Minta Anies Kebut Normalisasi <hashtag>"
Tapi para wartawan ada yangvsuka klo doi berkomentar Smoga ga jadi pimpinan dpr lgi zonk <hashtag>,0,"<username> Yg mundur si Zon kabinet akan terus maju . Kalau si Zon kan mulut nya yg maju .
<username> nurani telah dikalahkan oleh narasi statement bijak mewakili kegalauan hati atas kekonyolan pejabat Negeri Santuy <link>
Yang pernah dipimpin oleh beliau tweet dengan tagar <hashtag> <hashtag> <link>
dia kalo jadi presdien . pasti sering diteror bom ama rakyatnya . wkwkwwkwk . abis nya kerjaannya marah marah mele . <hashtag>
<username> Setingan <hashtag> untuk pencitraan .... Bhuahahha Gobloknya dipelihara pendukungnya bangga gak sadar kalo digoblokin .... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
<username> <username> Kalau Gue lebih gak bangga lagi punya pejabat yg gak bermutu kayak Lu Zonk
<username> Pidato Akademis katanya Tapi malah marahin perempuan pake cadar . Namanya juga capres 02 <hashtag>","Bukti Sikap Mulia kalian2 yang bikin onar tukang hoax fitnah aparat belum sadarkah kalian? tidak malukah kalian? terutama Amien Rais <hashtag>-YutLipu-TaLapan added BARESKRIM POLRI
Masril Piliang me-Retweet Jurnalis tb tapi otak dia di sol sepatu <hashtag>
Hai <username> videonya keren loh..?? Langsung trending ditiktok..?? Sering sering yaaa partai Allah bikin beginian..?????? Goyaaaaaaang kuyyyyyyy..????????
Gubernur Pembohong ... Gunernur yang paling benar BOHONG'nya.!!! <hashtag>
Jaenudin nanti mau dikenang sebagai apa? Presiden amatiran? <hashtag>
Astaghfirulah prabowo Jumatan karna pilpres :P <hashtag>
<username> Mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>"
Bapak Kapolri Idham Aziz . 😍😍 Media aja selalu di awasi dan di jaga sepenuh Hati . Apa lagi aku 😘😘😘😘 <hashtag> <link>,0,"Kapolri Idham Aziz berjanji untuk memberikan pengabdian yang terbaik bagi institusi Polri masyarakat negara dan bangsa . Semangat jendral . Pastikan tidak ada lagi radikalisme di bumi pertiwi ini . <username> <username> <username> <username> <username> <hashtag> <link>
Idham Aziz Disetujui DPR Jadi Kapolri <link> <link>
Dibawah naungan Pak <username> sebagai Kemhan dan dipimpin oleh Pak IA sebagai Kapolri . Semoga 🇮🇩 aman dari berbagai ancaman rakyat pun nyaman . Aamiin ... 🙏 <hashtag> <hashtag> <link>
Dah ahh jangan banyak sambat disini Takut nanti diangkat jd mentrinya kabinet pak <username> Hapus jejak digitalnya kebanyakan ... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
Kereeenn 💪 Tuntaskan kasus Novel Baswedan Pak Kapolri 👊 <hashtag> <link>
Arteria Dahlan: Jokowi Tunjuk Idham Aziz Sebagai Kapolri Keputusan Tepat <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <username> <username> Link⬇️ <link> <link>
<username> Politik ini sandiwara baik Fadli Zon Prabowo mereka sedang melakukan perannya yg suka berubah2 waspadalah","Bukti Sikap Mulia kalian2 yang bikin onar tukang hoax fitnah aparat belum sadarkah kalian? tidak malukah kalian? terutama Amien Rais <hashtag>-YutLipu-TaLapan added BARESKRIM POLRI
terima kasih pak <username> telah mengendalikan sebak dengan salim sehingga jakarta saat ini tidak ada lagi yang tidak sebak.. semua sudah merembet.. ðÿ˜¡ðÿ˜¡ðÿ˜¡ <hashtag>
Haduuuhhh Gubernur jago banget ngelesnya .... <hashtag> <hashtag> <hashtag>
Sudah diendors baik2 oleh bapak presiden balasanya menyakitkan tidak punya etika <hashtag>
Assyeeem... Luar biasa ini presiden. Coba kalo ini acaranya ada berjabat negara. Sudah ampruk ini di <username> 🤪 <hashtag>
Jaenudin nanti mau dikenang sebagai apa? Presiden amatiran? <hashtag>
Permisi generasi optimis mau lewat . Politisi tukang sebar fitnah hoax apalagi <hashtag> tolong minggir dulu ya .. <hashtag>"
PERIHBAHASA JAMAN OLD .Lempar batu sembunyi tangan JAMAN NOW .Lempar batu yang diSEMBUNYIKAN di AMBULANCE GERINDRA <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0,"lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <username> <username> <hashtag>
Kemaruk ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>
TANGKAP PROVOKATOR <hashtag> <hashtag> <hashtag> <hashtag>
Panik boleh goblok jangan <hashtag> . <hashtag> <hashtag> <hashtag> <username>
Kasian kali laa tapi lucu wk <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>
kasian anak jaman sekarang karena ingin menunjukan sesuatu yang dia punya rela melakukan apa aja . Kayak kasus si gundik ya kan?? <hashtag> <hashtag> <hashtag> <hashtag>
Terima aja itu kelengahan anda <hashtag> lebih buruk kalau sampai menyalahkan pendahulu","Permisi generasi optimis mau lewat . Politisi tukang sebar fitnah hoax apalagi <hashtag> tolong minggir dulu ya .. <hashtag>
Luar biasa ini lah <hashtag> 2020.. Warga jekardah khusus yang Pe'a pasti Heppi krn kecimplung berkah terus.. <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
Terima kasih <hashtag> <hashtag> terbaik <username> mobil jadi <hashtag> <hashtag> <hashtag> <hashtag>
adab tapi penyilap ! <hashtag>
wow damai banget ya !! <hashtag> <hashtag> <hashtag>
semua gara-gara orang berbudi pekerti yang baik (disana) gunung dan laut pun dijual !! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> @ lhokseumawe
Selamat siang prof .... dungu <hashtag> <hashtag> <hashtag> ... ... ... <hashtag> <hashtag>"
Nyawa itu berharga karena ada batasnya . Dan batas itulah yang membuat kita berjuang,0,"hidup adalah perjuangan . ayo berjuang!!!
PERIODE tlh memaksa menangkan dg ribuan tumbal nyawa . Setiap aksi rakyat dihadang olh Pembantaian . Begitupun hari ini <hashtag> dibalas hantaman membabi buta pagar penguasa .. Tdk mustahil bsk lusa giliran kita juga ente 👉 🐸 Bacot !!! <link>
menang kami bangga kalah kami setia 🔥🔥
Pokoknya harus berjuang untuk menang !
Untuk sukses memang membutuhkan waktu APA LAGI untuk gagal - Anda juga butuh waktu . Pilih yang mana?
Ingatlah bahwa cinta dan prestasi yang besar melibatkan resiko yang besar pula . :')
Kesempatan anda untuk sukses di setiap kondisi selalu dapat diukur oleh seberapa besar kepercayaan anda pada diri sendiri .","KAMI tidak MEMBAYAR KARENA KEADILAN ITU tidak TERNILAI HARGANYA . DAN MEREKA BISA MEMBELI SESUATU YANG DIANGGAP MURAHAN ! PAHAM !
Pilihan beda tidak masalah Tapi saat menghina seseorang yang telah mengangkat derajat hidup itu masalah
Alhamdulillah semua berkah yang harus kita syukuri semua berkat kepintaran <username> dan doa <username> <hashtag>
Namanya demokrasi masa kalau pilihan beda langsung bete begitu . Lebay sekali . Kan memang disediakan pilihan kenapa mesti menuntut untuk sama? Embel-embel BoikotBukalapak serasa ringan saja itu salah satu aset perekonomian karya anak bangsa banyak orang terbantu adanya dia.
<username> please jangan ada yang banding2in hasil badminton sama sepakbola kita jangan ... tidak level hahaha
Saya rela mengembalikan kepada negara TAPI ....... kalau rela tidak harus pakai tapi dong bapak <username> Bilang saja Saya yang menguasai dan saya tidak rela bagi2 :D
Berkah buat pendukung wan aibon biar mereka bisa berenang ?? kan kalau berenang di kolam berenang mahal mereka tidak mampu bayar mumpung <hashtag> mereka bisa berenang gratis . <hashtag>"
kamu cantik bgt tapi kamu anjing tai babi,0,"<username> KAMU ANJING BANGSAT TAI BEGO TOLOL GILA MONYET
<username> Emg aku miskin dan suka bergunjing daripada kamu kaya anjing
orang: anjing !! gila kamu ya !! mjm: emang anjing gila kan
anjing gue jelek bat bgsd
<username> diem kamu anjing
<username> hash tahik kamu anjing
Kamu anjing yang bunyinya meong meong ya?","<username> Mantap coi .....jancuker sejati otak waras....koruptor anjing di pelihara
Sungguh berhati mulia sekali kau mas padahal anda juga jomblo: )
memang terbaik dah Indonesia taik anjing bisa jadi trending
Keren ya indonesia yang jelek jd fuckboi yang ganteng jadi shitposter
Itu preman pintar . Itu provokator sama kayak kau .
Yang masih bahagia di tipu itu yang hebat .. hebat dungunya ?? <hashtag> <hashtag>
Ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. Karna kalian gua yakin kalau gua Pintar. Ternyata saya Pintar yaampun ?????? Ternyata otak saya masih bisa diselamatkan. <hashtag>"
Hasil Itjima Ulama keagamaannya nihil .. Orang dekatnya <username> malah menghina ulama dengan puisinya ..Kubu sebelah memang sudah rusak .. <username> <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag>,1,"CAPRES ijtimah ULAMA kog nista kan cadar <username> <username> <hashtag>
Puisi <username> Doa Yang Ditukar sudah Keterlaluan . Dimana penghormatanmu terhadapa Ulama? KH . Maimoen Zubair itu Ulama Sepuh bung . <hashtag>
<username> Setingan <hashtag> untuk pencitraan .... Bhuahahha Gobloknya dipelihara pendukungnya bangga gak sadar kalo digoblokin .... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
akhirnya mulai ditunjukkan dan dipermalukan orang orang yang menzalimi <username> . tidak perlu beliau tunjukkan Tuhan yang akan tunjukkan . <hashtag> <hashtag>
Gejala islamophobia menggejala di kalangan pejabat . Ganti saja ... <hashtag> . <hashtag> <hashtag> <hashtag> ArsyaSya3 <link> ilmuutama Bocahdolan1
Wahai kalian yg suka teriak-teriak kriminalisasi Ulama penista Ulama . Mana suara kalian jelas2 si <username> meremehkan Ulama Sepuh Nusantara . Bukankah kalian sangat takzhim pd Mbah Maimoen … .
Di Indonesia Majalah Tempo yang sastrawi bisa blingsatan oleh ulah netizen . Puncak tragedinya pengakuan orang yang mendungu-dungukan liyan tapi ngaku akun twitternya dicuri orang dungu <hashtag>","Pemimpinya katanya hasil itjima ulama tapi si fadli hina Ulama . Yang di hina fadli adalah Ulama Besar yaitu Mbah Moen buat Niken no sanse . Wajib di Tenggelamkan .
mereka benar-benar mementingkan kekuasaan dan suara . Sampai tega menghina seorang ulama . Ironi sekali
<username> <username> <username> Sesuai pembelaan ulama 212 diskotik itu sudah sesuai nilai nilai agama .. NB tersedia bidadari buat kaum monaslim 😃🤣🤣
Katanya Pemuka Agama mana Tawadhu? Ngeles tidak ada rasa penyesalan urat malu ??? (sangat disayangkan??) <hashtag> <hashtag>
Alhamdulillah terimakasih ya Allah masyarakat melihat siapa kandidat yang berpotensi memalukan :D :D <hashtag> <hashtag>
Boleh Bohong Asal santun. 4nies Pembohong Santun. Prestasi yang membanggakan bagi uni Fahira & kelompoknya?? <hashtag>
Hei <username> jujur saja puisi anda memang ditujukan buat hina ulama kan ? tidak malu kau?"
<username> Sontoloyo,0,"<username> <username> SONTOLOYO !
<username> <username> Sontoloyo wkw
<username> Hhhhhh .. Sontoloyo ..
<username> Manusia sontoloyo nih ..
<username> Rezim Sontoloyo
<username> <username> Sontoloyo kebingungan
<username> Sontoloyo tuh bocah","<username> kepedeannya saya kasih jempol kaki. pasti dah ni contoh warga idaman rezim sontoloyo
<username> Yang mulia <username> notice tidak yaa . Wkwk
<username> <username> <username> <username> <username> Maksa saja jadi pinter kasihan setress tidak berujung yaa?????????? lanjutkan deh
Bapak <username> mau jadi presiden ?? <hashtag>
<username> <username> <hashtag> saya TAULAH SIAPA yang SUKA TERIAK2 SAYA NKRI SAYA PANCASILA TAPI SEMUA DIJUALIN DAN MAU saja JADI JONGOS CINA!!!.
sunggguh brani bung <username> ini menghina ulama ngaca boss anda siapa ? anda sudah benar apa blm ..
Siapakah Kau dalam puisimu <username> jika itu Mbah Moen maka sembrono sekali"
Well jadi unfaedah :D:D,0,"<username> Ok 17 nanti 02
<username> Thats the point goblok😒
<username> tolol😭
<username> Mantap ... Tarrriiiikkkh mang
<username> <username> <username> <username> Doclang apa an yak 🤔
<username> Hehe maap ya .besok pg gimana
goblok ! <link>","plus62 HEBAT <hashtag>
special thanks to : <username> for bikinin udangan tolol ini
<username> Yang mulia <username> notice tidak yaa . Wkwk
Selamat siang prof .... dungu <hashtag> <hashtag> <hashtag> ... ... ... <hashtag> <hashtag>
Yang pintar tuh cem gerombolan kalian ini drun 🤣 🤣 🤣
<username> <username> <username> <username> <username> Maksa saja jadi pinter kasihan setress tidak berujung yaa?????????? lanjutkan deh
<username> Mantap coi .....jancuker sejati otak waras....koruptor anjing di pelihara"
Ciyee petani bawang nih :D :D Udahlah yaa sandiwaramu FAZDLIZONK muluu,1,"Dasar kau Licik bisanya cuma nusuk dari blakang。¿
<username> Ehhh para wortel ku 🙈 Iyaaa iyaaa besok aku jd Nia Ramadhani part 2 yg gk bs ngupas wortel . Bakal dinikahi konglomerat jg gak yaa
Weh anjeng newbie gausa sok sok an ceramahin gue suru jaga mulut goblok lo anak bawang makanya sekola yg bener biar bahasa Indonesia lo dapet nilai A biar tau bagaimana tulisan yang sesuai dgn intonasi dongo kezel bet gue di ceramahin newbie -_-
jeby goblok anjic
Dasar otak udang <hashtag> wakil rakyat kok ga punya sopan santun sm Kiai <hashtag>
<username> gaenak sbnrnya woee . tp serem . mana abis baca thread yg nyi roro kidul itu😭👍
<username> JIALILLAHHH bijak amat buk afi","Yang pintar tuh cem gerombolan kalian ini drun 🤣 🤣 🤣
SUNGGUH MULIA SEKALI CITA2 MU NENG..JADI PELAKOR...hahahaahaaa kan pianyingen ??????????????????????
Yes semua aku adu aku disini liatin kamu sambil niup suling bambu aku tidak mau maju biar orang lain yang mati dulu maafkan kelakuan ku memang selalu begitu . - rais kakek tua bau sampah <hashtag> <hashtag> <hashtag>
sunggguh brani bung <username> ini menghina ulama ngaca boss anda siapa ? anda sudah benar apa blm ..
<username> <username> <username> hdh mb ini sbnrny [trik nfs sbntr] ini adlh bhs orang pintar [trkekeh] mb bkl susa ngerti awokwokwok
Gd bye otak :) Welcome kegoblokan uninstallbukalapak
Siapakah Kau dalam puisimu <username> jika itu Mbah Moen maka sembrono sekali"
